block_id,block_start_time,block_end_time,rows,positive_count,positive_rate,p_adic_tree_scan_llr,tree_scan_depth,tree_scan_node,tree_scan_observed,tree_scan_expected,tree_scan_support_ok,p_adic_conditional_tree_scan_llr,conditional_tree_scan_depth,conditional_tree_scan_node,conditional_tree_scan_parent_node,conditional_tree_scan_observed,conditional_tree_scan_parent_observed,conditional_tree_scan_expected,conditional_tree_scan_support_ok,flat_tuple_scan_llr,marginal_column_scan_llr,reversed_hierarchy_tree_scan_llr,random_hierarchy_tree_scan_llr_seed_11,random_hierarchy_tree_scan_llr_seed_17,random_hierarchy_tree_scan_llr_seed_23,random_hierarchy_tree_scan_llr_seed_31,random_hierarchy_tree_scan_llr_seed_47,category_entropy_temporal,transaction_count_signal
80,1519820266.0,1519820414.0,1916,0,0.0,36.25046491671422,6,313717093412365203300,184,93.59634424241247,True,46.39455064443712,3,1421817849,0,225,259,154.50730881674104,True,36.25046491671422,15.691905693549415,36.25046491671422,36.25046491671422,36.25046491671422,36.25046491671422,36.25046491671422,36.25046491671422,7.107265771569031,1916.0
81,1519820415.0,1519820608.0,1916,0,0.0,126.70348934137547,6,313717093412365203300,277,93.59634424241247,True,60.43070521321321,3,1421817849,0,255,287,171.2108016617941,True,126.70348934137547,75.4138559000337,126.70348934137547,126.70348934137547,126.70348934137547,126.70348934137547,126.70348934137547,126.70348934137547,7.990433279733262,1916.0
82,1519820608.0,1519820831.0,1915,0,0.0,199.8906509157619,6,1421817849,437,152.4886698466772,True,119.37236743340335,3,1421817849,0,439,483,288.1352515771657,True,199.8906509157619,198.92160637580372,199.8906509157619,199.8906509157619,199.8906509157619,199.8906509157619,199.8906509157619,199.8906509157619,7.523305292916739,1915.0
83,1519820831.0,1519820879.0,1916,0,0.0,138.8175162970822,6,313692135807637565941,1041,682.7483109482121,True,49.89608378544999,4,157992330,157992330,478,494,406.870853200771,True,138.8175162970822,135.32964725085293,138.8175162970822,162.3873281873739,138.8175162970822,138.8175162970822,138.8175162970822,138.8175162970822,5.754489107174969,1916.0
84,1519820879.0,1519820929.0,1916,0,0.0,96.69271562946398,6,313692135807637565941,981,682.7483109482121,True,57.00038625860815,4,157992330,157992330,465,476,392.04559944041904,True,96.69271562946398,101.15996576394832,96.69271562946398,150.5957286464696,101.15996576394832,96.69271562946398,96.69271562946398,96.69271562946398,6.019162633113962,1916.0
85,1519820929.0,1519821083.0,1916,0,0.0,175.15233986623537,1,0,1549,1169.0029227868204,True,79.51107851122808,3,1421817849,0,246,263,156.89352208032005,True,121.9730024941833,223.02414732707155,222.9797719374427,121.9730024941833,146.74177037682898,146.38835898795557,223.02414732707155,237.27021966724266,8.701732097699566,1916.0
86,1519821084.0,1519821239.0,1916,0,0.0,86.66436783570532,6,313717093412365203300,241,93.59634424241247,True,52.74248717378895,3,1421817849,0,226,255,152.121095553162,True,86.66436783570532,67.11869499927204,86.66436783570532,86.66436783570532,86.66436783570532,86.66436783570532,86.66436783570532,86.66436783570532,7.143408424631007,1916.0
87,1519821239.0,1519821396.0,1916,0,0.0,119.66437737105349,4,157992330,645,359.30721508107194,True,88.67144727053378,3,157992330,12569,691,788,529.7145995305063,True,70.80144384229459,84.79859431787511,70.80144384229459,70.80144384229459,70.80144384229459,70.80144384229459,70.80144384229459,70.80144384229459,6.97361338411236,1916.0
88,1519821396.0,1519821591.0,1916,0,0.0,187.1446598401861,6,313717093412365203300,324,93.59634424241247,True,91.59282641250127,3,1421817849,0,316,344,205.21434066779503,True,187.1446598401861,138.46648645344357,187.1446598401861,187.1446598401861,187.1446598401861,187.1446598401861,187.1446598401861,187.1446598401861,7.523341471402884,1916.0
89,1519821591.0,1519821761.0,1915,0,0.0,65.62145821379323,4,157992330,567,359.1196852193386,True,73.64210009143181,3,1421817849,0,291,324,193.28327434989998,True,54.40749539506933,53.47926591726781,54.40749539506933,54.40749539506933,54.40749539506933,54.40749539506933,54.40749539506933,54.40749539506933,6.974362450772085,1915.0
90,1519821761.0,1519821868.0,1916,0,0.0,32.69211399688214,6,313717093412365203300,179,93.59634424241247,True,30.184080385745666,3,1421817849,0,149,172,102.60717033389751,True,32.69211399688214,27.809672724747728,32.69211399688214,33.64476564545265,32.69211399688214,32.69211399688214,32.69211399688214,32.69211399688214,7.227056488156467,1916.0
91,1519821868.0,1519822077.0,1916,0,0.0,258.8159813650494,4,157992330,791,359.30721508107194,True,82.09816294815488,3,157992330,12569,886,1047,703.821301660457,True,254.27494032398332,251.77704031375652,254.27494032398332,254.27494032398332,254.27494032398332,254.27494032398332,254.27494032398332,254.27494032398332,7.505949816373441,1916.0
92,1519822077.0,1519822198.0,1916,0,0.0,48.52115775605006,6,313692135807637565941,893,682.7483109482121,True,55.543898822020154,2,12569,0,711,975,551.9575998243238,True,48.52115775605006,91.91441804423587,48.52115775605006,115.67022195554318,91.91441804423587,48.52115775605006,48.52115775605006,48.52115775605006,6.477350403604794,1916.0
93,1519822199.0,1519822364.0,1916,0,0.0,46.19687652308586,6,313717093412365203300,197,93.59634424241247,True,35.278910483391066,2,1,1,25,751,2.5141452440872345,True,46.19687652308586,41.34115399333363,46.19687652308586,46.19687652308586,46.19687652308586,46.19687652308586,46.19687652308586,46.19687652308586,7.583569284150389,1916.0
94,1519822364.0,1519822581.0,1916,0,0.0,99.97609750789317,4,157992330,619,359.30721508107194,True,55.20955822543709,2,12569,0,955,1355,767.0795361661116,True,89.77609749541006,94.6926514236566,89.77609749541006,89.77609749541006,94.3602413685878,89.77609749541006,89.77609749541006,89.77609749541006,7.552663381266325,1916.0
95,1519822581.0,1519822799.0,1915,0,0.0,58.04350868140078,6,313717093412365203300,211,93.54749437589764,True,31.0461252259532,3,1421817849,0,163,190,113.34513002000307,True,58.04350868140078,45.097913499392774,58.04350868140078,58.04350868140078,58.04350868140078,58.04350868140078,58.04350868140078,58.04350868140078,7.687708127150981,1915.0
